id,brand,price,start_time,start_day,end_time,end_day,trip_time,destination,hand_luggage,checked_baggage,crawl_date
DAD0463,Vietnam Airlines,2.107.224 VND/khách,09:10,05 thg 5,10:25,05 thg 5,1h 15m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0440,Vietnam Airlines,2.107.224 VND/khách,09:05,05 thg 5,10:30,05 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0535,Vietnam Airlines,2.107.224 VND/khách,12:15,05 thg 5,13:40,05 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0565,Vietnam Airlines,2.107.224 VND/khách,13:20,05 thg 5,14:50,05 thg 5,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0504,Vietnam Airlines,2.265.316 VND/khách,11:00,05 thg 5,12:25,05 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0377,Vietnam Airlines,2.410.929 VND/khách,05:45,05 thg 5,07:10,05 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0416,Vietnam Airlines,2.410.929 VND/khách,08:00,05 thg 5,09:25,05 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0478,Vietnam Airlines,2.410.929 VND/khách,10:00,05 thg 5,11:25,05 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0395,Vietnam Airlines,2.410.929 VND/khách,06:55,05 thg 5,08:25,05 thg 5,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0694,Vietnam Airlines,2.599.186 VND/khách,19:15,05 thg 5,20:40,05 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0005,Bamboo Airways,1.190.194 VND/khách,06:30,06 thg 5,07:55,06 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0042,VietJet Air,1.283.783 VND/khách,05:00,06 thg 5,06:20,06 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0061,VietJet Air,1.283.783 VND/khách,05:30,06 thg 5,06:50,06 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0222,VietJet Air,1.283.783 VND/khách,15:40,06 thg 5,17:00,06 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0233,VietJet Air,1.283.783 VND/khách,16:15,06 thg 5,17:35,06 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0254,VietJet Air,1.283.783 VND/khách,17:35,06 thg 5,18:55,06 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0269,VietJet Air,1.283.783 VND/khách,17:55,06 thg 5,19:15,06 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0292,VietJet Air,1.283.783 VND/khách,19:15,06 thg 5,20:35,06 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0341,VietJet Air,1.283.783 VND/khách,21:25,06 thg 5,22:50,06 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0018,Bamboo Airways,1.300.341 VND/khách,09:05,06 thg 5,10:30,06 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0182,VietJet Air,1.401.899 VND/khách,13:35,06 thg 5,14:50,06 thg 5,1h 15m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0075,VietJet Air,1.401.899 VND/khách,06:50,06 thg 5,08:10,06 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0116,VietJet Air,1.401.899 VND/khách,10:25,06 thg 5,11:50,06 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0204,VietJet Air,1.401.899 VND/khách,14:10,06 thg 5,15:35,06 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0766,Vietravel Airlines,1.425.428 VND/khách,21:05,06 thg 5,22:25,06 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0094,VietJet Air,1.566.161 VND/khách,09:35,06 thg 5,10:55,06 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0146,VietJet Air,1.566.161 VND/khách,12:30,06 thg 5,13:50,06 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0695,Vietnam Airlines,1.798.074 VND/khách,19:15,06 thg 5,20:35,06 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0729,Vietnam Airlines,1.815.997 VND/khách,20:45,06 thg 5,22:10,06 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0590,Vietnam Airlines,1.930.922 VND/khách,15:10,06 thg 5,16:35,06 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0617,Vietnam Airlines,1.930.922 VND/khách,16:00,06 thg 5,17:25,06 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0640,Vietnam Airlines,1.930.922 VND/khách,16:40,06 thg 5,18:05,06 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0566,Vietnam Airlines,1.930.922 VND/khách,13:20,06 thg 5,14:50,06 thg 5,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0441,Vietnam Airlines,2.086.425 VND/khách,09:05,06 thg 5,10:25,06 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0417,Vietnam Airlines,2.086.425 VND/khách,08:00,06 thg 5,09:25,06 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0536,Vietnam Airlines,2.086.425 VND/khách,12:15,06 thg 5,13:40,06 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0396,Vietnam Airlines,2.086.425 VND/khách,06:55,06 thg 5,08:25,06 thg 5,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0505,Vietnam Airlines,2.230.790 VND/khách,11:00,06 thg 5,12:25,06 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0673,Vietnam Airlines,2.238.750 VND/khách,18:40,06 thg 5,20:05,06 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0479,Vietnam Airlines,2.241.735 VND/khách,10:00,06 thg 5,11:25,06 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0378,Vietnam Airlines,2.242.959 VND/khách,05:45,06 thg 5,07:10,06 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0019,Bamboo Airways,2.540.509 VND/khách,09:05,07 thg 5,10:30,07 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 20 kg,01-05-2025
DAD0293,VietJet Air,1.280.790 VND/khách,19:15,07 thg 5,20:35,07 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0364,VietJet Air,1.280.790 VND/khách,22:45,07 thg 5,00:05,08 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0342,VietJet Air,1.280.790 VND/khách,21:25,07 thg 5,22:50,07 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0767,Vietravel Airlines,1.297.869 VND/khách,21:05,07 thg 5,22:25,07 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0183,VietJet Air,1.446.267 VND/khách,13:35,07 thg 5,14:50,07 thg 5,1h 15m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0043,VietJet Air,1.446.267 VND/khách,05:00,07 thg 5,06:20,07 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0234,VietJet Air,1.446.267 VND/khách,16:15,07 thg 5,17:35,07 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0255,VietJet Air,1.446.267 VND/khách,17:35,07 thg 5,18:55,07 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0270,VietJet Air,1.446.267 VND/khách,17:55,07 thg 5,19:15,07 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0205,VietJet Air,1.446.267 VND/khách,14:10,07 thg 5,15:35,07 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0076,VietJet Air,1.566.161 VND/khách,06:50,07 thg 5,08:10,07 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0095,VietJet Air,1.566.161 VND/khách,09:35,07 thg 5,10:55,07 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0147,VietJet Air,1.566.161 VND/khách,12:30,07 thg 5,13:50,07 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0117,VietJet Air,1.566.161 VND/khách,10:25,07 thg 5,11:50,07 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0696,Vietnam Airlines,1.815.997 VND/khách,19:15,07 thg 5,20:35,07 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0530,Vietnam Airlines,1.950.169 VND/khách,12:10,07 thg 5,13:30,07 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0471,Vietnam Airlines,1.950.169 VND/khách,09:30,07 thg 5,10:55,07 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0591,Vietnam Airlines,1.950.169 VND/khách,15:10,07 thg 5,16:35,07 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0618,Vietnam Airlines,1.950.169 VND/khách,16:00,07 thg 5,17:25,07 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0641,Vietnam Airlines,1.950.169 VND/khách,16:40,07 thg 5,18:05,07 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0379,Vietnam Airlines,2.107.224 VND/khách,05:45,07 thg 5,07:10,07 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0730,Vietnam Airlines,2.107.224 VND/khách,20:45,07 thg 5,22:10,07 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0567,Vietnam Airlines,2.107.224 VND/khách,13:20,07 thg 5,14:50,07 thg 5,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0418,Vietnam Airlines,2.265.316 VND/khách,08:00,07 thg 5,09:25,07 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0506,Vietnam Airlines,2.265.316 VND/khách,11:00,07 thg 5,12:25,07 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0537,Vietnam Airlines,2.265.316 VND/khách,12:15,07 thg 5,13:40,07 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0674,Vietnam Airlines,2.265.316 VND/khách,18:40,07 thg 5,20:05,07 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0442,Vietnam Airlines,2.599.186 VND/khách,09:05,07 thg 5,10:25,07 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0480,Vietnam Airlines,2.599.186 VND/khách,10:00,07 thg 5,11:25,07 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0397,Vietnam Airlines,2.599.186 VND/khách,06:55,07 thg 5,08:25,07 thg 5,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0020,Bamboo Airways,1.443.123 VND/khách,09:05,08 thg 5,10:30,08 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0768,Vietravel Airlines,1.444.816 VND/khách,21:05,08 thg 5,22:25,08 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0235,VietJet Air,1.566.161 VND/khách,16:15,08 thg 5,17:35,08 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0271,VietJet Air,1.566.161 VND/khách,17:55,08 thg 5,19:15,08 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0294,VietJet Air,1.566.161 VND/khách,19:15,08 thg 5,20:35,08 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0365,VietJet Air,1.566.161 VND/khách,22:45,08 thg 5,00:05,09 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0206,VietJet Air,1.566.161 VND/khách,14:10,08 thg 5,15:35,08 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0343,VietJet Air,1.566.161 VND/khách,21:25,08 thg 5,22:50,08 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0184,VietJet Air,1.739.997 VND/khách,13:35,08 thg 5,14:50,08 thg 5,1h 15m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0044,VietJet Air,1.739.997 VND/khách,05:00,08 thg 5,06:20,08 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0062,VietJet Air,1.739.997 VND/khách,05:30,08 thg 5,06:50,08 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0077,VietJet Air,1.739.997 VND/khách,06:50,08 thg 5,08:10,08 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0148,VietJet Air,1.739.997 VND/khách,12:30,08 thg 5,13:50,08 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0166,VietJet Air,1.739.997 VND/khách,13:00,08 thg 5,14:20,08 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0118,VietJet Air,1.739.997 VND/khách,10:25,08 thg 5,11:50,08 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0096,VietJet Air,1.824.428 VND/khách,09:35,08 thg 5,10:55,08 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0006,Bamboo Airways,1.938.782 VND/khách,06:30,08 thg 5,07:55,08 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0731,Vietnam Airlines,1.950.169 VND/khách,20:45,08 thg 5,22:10,08 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0665,Vietnam Airlines,2.107.224 VND/khách,17:10,08 thg 5,18:30,08 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0675,Vietnam Airlines,2.107.224 VND/khách,18:40,08 thg 5,20:05,08 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0313,VietJet Air,2.136.645 VND/khách,20:10,08 thg 5,21:30,08 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0610,Vietnam Airlines,2.265.316 VND/khách,15:40,08 thg 5,17:00,08 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0619,Vietnam Airlines,2.265.316 VND/khách,16:00,08 thg 5,17:25,08 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0642,Vietnam Airlines,2.265.316 VND/khách,16:40,08 thg 5,18:05,08 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0524,Vietnam Airlines,2.410.929 VND/khách,11:35,08 thg 5,13:00,08 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0553,Vietnam Airlines,2.410.929 VND/khách,12:20,08 thg 5,13:45,08 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0592,Vietnam Airlines,2.410.929 VND/khách,15:10,08 thg 5,16:35,08 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0697,Vietnam Airlines,2.410.929 VND/khách,19:15,08 thg 5,20:40,08 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0568,Vietnam Airlines,2.410.929 VND/khách,13:20,08 thg 5,14:50,08 thg 5,1h 30m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0507,Vietnam Airlines,2.505.410 VND/khách,11:00,08 thg 5,12:25,08 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0538,Vietnam Airlines,2.512.375 VND/khách,12:15,08 thg 5,13:40,08 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0419,Vietnam Airlines,2.546.141 VND/khách,08:00,08 thg 5,09:25,08 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0443,Vietnam Airlines,2.599.186 VND/khách,09:05,08 thg 5,10:25,08 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0481,Vietnam Airlines,2.599.186 VND/khách,10:00,08 thg 5,11:25,08 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0021,Bamboo Airways,1.938.782 VND/khách,09:05,09 thg 5,10:30,09 thg 5,1h 25m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0769,Vietravel Airlines,1.444.816 VND/khách,21:05,09 thg 5,22:25,09 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0223,VietJet Air,1.566.161 VND/khách,15:40,09 thg 5,17:00,09 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0236,VietJet Air,1.566.161 VND/khách,16:15,09 thg 5,17:35,09 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0272,VietJet Air,1.566.161 VND/khách,17:55,09 thg 5,19:15,09 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0366,VietJet Air,1.566.161 VND/khách,22:45,09 thg 5,00:05,10 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0745,Vietnam Airlines,1.680.785 VND/khách,21:05,09 thg 5,22:25,09 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,01-05-2025
DAD0185,VietJet Air,1.739.997 VND/khách,13:35,09 thg 5,14:50,09 thg 5,1h 15m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0097,VietJet Air,1.739.997 VND/khách,09:35,09 thg 5,10:55,09 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0149,VietJet Air,1.739.997 VND/khách,12:30,09 thg 5,13:50,09 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
DAD0167,VietJet Air,1.739.997 VND/khách,13:00,09 thg 5,14:20,09 thg 5,1h 20m,"Đà Nẵng (DAD)
Sân bay Đà Nẵng",Hành lý xách tay 7 kg,Hành lý 0 kg,01-05-2025
